<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
02/07/22;23:34:00;1560.0000000;1560.0000000;1560.0000000;1560.0000000;258
02/07/22;23:35:00;1561.0000000;1561.0000000;1560.0000000;1560.0000000;663
02/07/22;23:36:00;1560.8000000;1561.4000000;1560.8000000;1561.4000000;253
02/07/22;23:37:00;1561.0000000;1562.0000000;1561.0000000;1561.8000000;279
02/07/22;23:38:00;1561.8000000;1562.0000000;1560.4000000;1560.4000000;1419
02/07/22;23:39:00;1560.4000000;1561.4000000;1560.4000000;1560.4000000;22
02/07/22;23:40:00;1560.2000000;1561.2000000;1560.0000000;1561.2000000;10
02/07/22;23:41:00;1561.0000000;1561.0000000;1560.0000000;1560.0000000;314
02/07/22;23:42:00;1560.0000000;1561.0000000;1560.0000000;1560.0000000;415
02/07/22;23:43:00;1560.0000000;1561.0000000;1560.0000000;1561.0000000;817
02/07/22;23:44:00;1561.2000000;1561.2000000;1561.2000000;1561.2000000;60
02/07/22;23:45:00;1561.2000000;1561.8000000;1561.0000000;1561.8000000;121
02/07/22;23:46:00;1561.8000000;1563.4000000;1561.0000000;1561.0000000;567
02/07/22;23:47:00;1562.2000000;1562.2000000;1561.0000000;1561.0000000;16
02/07/22;23:48:00;1562.0000000;1562.2000000;1560.6000000;1560.6000000;829
02/07/22;23:49:00;1560.4000000;1560.4000000;1560.4000000;1560.4000000;4
02/07/22;23:50:00;1561.0000000;1561.0000000;1559.0000000;1559.0000000;1042
02/08/22;07:01:00;1558.0000000;1564.2000000;1557.6000000;1560.0000000;2062
02/08/22;07:02:00;1560.4000000;1562.6000000;1560.4000000;1562.4000000;10
02/08/22;07:03:00;1563.0000000;1563.0000000;1562.8000000;1563.0000000;3
02/08/22;07:04:00;1563.0000000;1563.0000000;1562.0000000;1562.6000000;591
02/08/22;07:05:00;1562.6000000;1563.4000000;1562.0000000;1563.4000000;520
02/08/22;07:06:00;1563.2000000;1563.2000000;1562.0000000;1562.0000000;6
02/08/22;07:07:00;1562.8000000;1562.8000000;1561.0000000;1561.6000000;2187
02/08/22;07:08:00;1561.6000000;1561.8000000;1561.6000000;1561.6000000;201
02/08/22;07:09:00;1561.6000000;1561.6000000;1561.6000000;1561.6000000;0
02/08/22;07:10:00;1561.6000000;1561.6000000;1561.6000000;1561.6000000;11
02/08/22;07:11:00;1561.2000000;1561.2000000;1560.2000000;1560.2000000;117
02/08/22;07:12:00;1561.4000000;1561.6000000;1560.2000000;1561.4000000;37
02/08/22;07:13:00;1561.6000000;1561.8000000;1560.8000000;1561.8000000;137
02/08/22;07:14:00;1561.0000000;1561.0000000;1560.8000000;1560.8000000;105
02/08/22;07:15:00;1560.8000000;1560.8000000;1560.8000000;1560.8000000;2
02/08/22;07:16:00;1560.4000000;1560.4000000;1560.4000000;1560.4000000;95
02/08/22;07:17:00;1560.8000000;1562.4000000;1560.6000000;1560.8000000;265
02/08/22;07:18:00;1560.8000000;1561.4000000;1560.4000000;1561.2000000;59
02/08/22;07:19:00;1560.4000000;1560.4000000;1559.4000000;1560.4000000;1098
02/08/22;07:20:00;1559.4000000;1560.2000000;1559.2000000;1559.2000000;125
02/08/22;07:21:00;1559.0000000;1559.6000000;1558.8000000;1559.6000000;12
02/08/22;07:22:00;1558.8000000;1559.6000000;1558.8000000;1559.6000000;23
02/08/22;07:23:00;1559.0000000;1559.2000000;1559.0000000;1559.2000000;40
02/08/22;07:24:00;1559.0000000;1559.4000000;1558.8000000;1559.4000000;11
02/08/22;07:25:00;1559.2000000;1559.2000000;1559.2000000;1559.2000000;2
02/08/22;07:26:00;1558.8000000;1558.8000000;1557.8000000;1557.8000000;70
02/08/22;07:27:00;1557.8000000;1557.8000000;1556.2000000;1557.4000000;343
02/08/22;07:28:00;1557.4000000;1559.6000000;1557.4000000;1559.0000000;23
02/08/22;07:29:00;1559.8000000;1560.0000000;1558.4000000;1558.4000000;73
02/08/22;07:30:00;1558.0000000;1558.0000000;1558.0000000;1558.0000000;5
02/08/22;07:31:00;1557.6000000;1558.4000000;1557.6000000;1558.4000000;136
02/08/22;07:32:00;1559.2000000;1559.8000000;1559.2000000;1559.8000000;101
02/08/22;07:33:00;1560.0000000;1560.0000000;1559.2000000;1559.2000000;21
02/08/22;07:34:00;1558.8000000;1560.0000000;1558.0000000;1560.0000000;117
02/08/22;07:35:00;1560.0000000;1560.0000000;1559.2000000;1560.0000000;40
02/08/22;07:36:00;1559.0000000;1559.8000000;1559.0000000;1559.8000000;127
02/08/22;07:37:00;1558.8000000;1558.8000000;1557.4000000;1557.4000000;177
02/08/22;07:38:00;1558.2000000;1558.2000000;1557.0000000;1558.2000000;320
02/08/22;07:39:00;1557.4000000;1557.4000000;1557.4000000;1557.4000000;0
02/08/22;07:40:00;1558.2000000;1558.2000000;1557.4000000;1557.4000000;6
02/08/22;07:41:00;1557.4000000;1557.4000000;1556.6000000;1556.6000000;104
02/08/22;07:42:00;1557.0000000;1557.0000000;1557.0000000;1557.0000000;70
02/08/22;07:43:00;1558.2000000;1558.2000000;1558.2000000;1558.2000000;7
02/08/22;07:44:00;1558.0000000;1558.2000000;1558.0000000;1558.2000000;12
02/08/22;07:45:00;1558.4000000;1558.4000000;1558.0000000;1558.2000000;6
02/08/22;07:46:00;1558.2000000;1558.2000000;1558.2000000;1558.2000000;18
02/08/22;07:47:00;1558.2000000;1558.2000000;1557.2000000;1557.2000000;21
02/08/22;07:48:00;1558.2000000;1558.6000000;1557.2000000;1558.2000000;30
02/08/22;07:49:00;1558.2000000;1559.4000000;1558.2000000;1559.4000000;194
02/08/22;07:50:00;1559.8000000;1561.8000000;1559.8000000;1561.8000000;153
02/08/22;07:51:00;1560.6000000;1560.6000000;1560.6000000;1560.6000000;4
02/08/22;07:52:00;1560.8000000;1560.8000000;1560.8000000;1560.8000000;0
02/08/22;07:53:00;1560.0000000;1560.8000000;1559.2000000;1560.8000000;237
02/08/22;07:54:00;1559.4000000;1561.6000000;1559.4000000;1561.6000000;9
02/08/22;07:55:00;1561.4000000;1561.4000000;1561.4000000;1561.4000000;0
02/08/22;07:56:00;1561.6000000;1562.0000000;1561.4000000;1561.4000000;41
02/08/22;07:57:00;1561.4000000;1562.0000000;1561.2000000;1561.8000000;194
02/08/22;07:58:00;1560.4000000;1561.8000000;1560.4000000;1561.4000000;272
02/08/22;07:59:00;1560.4000000;1561.4000000;1560.4000000;1561.4000000;21
02/08/22;08:00:00;1560.4000000;1560.4000000;1559.0000000;1559.0000000;997
02/08/22;08:01:00;1559.2000000;1559.4000000;1558.4000000;1559.4000000;4
02/08/22;08:02:00;1559.4000000;1559.4000000;1558.0000000;1559.2000000;26
02/08/22;08:03:00;1559.2000000;1559.2000000;1559.2000000;1559.2000000;10
02/08/22;08:04:00;1559.8000000;1559.8000000;1559.8000000;1559.8000000;0
02/08/22;08:05:00;1559.6000000;1559.8000000;1558.6000000;1559.8000000;4
02/08/22;08:06:00;1559.4000000;1559.4000000;1559.4000000;1559.4000000;2
02/08/22;08:07:00;1558.2000000;1558.2000000;1558.2000000;1558.2000000;5
02/08/22;08:08:00;1558.2000000;1558.2000000;1556.0000000;1556.0000000;1019
02/08/22;08:09:00;1558.0000000;1558.0000000;1557.0000000;1557.0000000;28
02/08/22;08:10:00;1557.0000000;1558.0000000;1557.0000000;1558.0000000;27
02/08/22;08:11:00;1557.8000000;1558.0000000;1557.0000000;1557.0000000;31
02/08/22;08:12:00;1557.8000000;1557.8000000;1557.8000000;1557.8000000;24
02/08/22;08:13:00;1557.8000000;1558.6000000;1557.8000000;1558.6000000;144
02/08/22;08:14:00;1557.8000000;1558.6000000;1557.8000000;1558.6000000;46
02/08/22;08:15:00;1558.6000000;1558.6000000;1557.8000000;1558.6000000;23
02/08/22;08:16:00;1558.6000000;1559.8000000;1558.6000000;1559.8000000;244
02/08/22;08:17:00;1560.0000000;1560.0000000;1559.0000000;1559.0000000;47
02/08/22;08:18:00;1559.0000000;1559.0000000;1558.0000000;1558.0000000;106
02/08/22;08:19:00;1558.8000000;1558.8000000;1557.8000000;1558.6000000;51
02/08/22;08:20:00;1558.4000000;1558.4000000;1557.6000000;1557.6000000;3
02/08/22;08:21:00;1557.8000000;1557.8000000;1557.2000000;1557.2000000;14
02/08/22;08:22:00;1557.2000000;1558.0000000;1557.2000000;1557.2000000;16
02/08/22;08:23:00;1557.0000000;1557.2000000;1557.0000000;1557.2000000;28
02/08/22;08:24:00;1557.0000000;1557.0000000;1557.0000000;1557.0000000;0
02/08/22;08:25:00;1557.2000000;1557.6000000;1556.6000000;1557.0000000;40
02/08/22;08:26:00;1556.4000000;1557.0000000;1556.0000000;1557.0000000;26
02/08/22;08:27:00;1557.0000000;1557.0000000;1556.8000000;1557.0000000;9
02/08/22;08:28:00;1557.0000000;1557.0000000;1556.2000000;1556.8000000;199
02/08/22;08:29:00;1556.8000000;1558.0000000;1556.8000000;1556.8000000;35
02/08/22;08:30:00;1557.0000000;1557.0000000;1556.8000000;1556.8000000;57
02/08/22;08:31:00;1556.8000000;1556.8000000;1556.4000000;1556.6000000;49
02/08/22;08:32:00;1557.0000000;1557.0000000;1556.6000000;1556.6000000;51
02/08/22;08:33:00;1556.0000000;1556.2000000;1555.2000000;1556.2000000;136
02/08/22;08:34:00;1555.2000000;1555.2000000;1555.0000000;1555.0000000;183
02/08/22;08:35:00;1555.8000000;1555.8000000;1555.8000000;1555.8000000;1
02/08/22;08:36:00;1555.8000000;1555.8000000;1553.0000000;1554.0000000;2184
02/08/22;08:37:00;1554.0000000;1556.0000000;1554.0000000;1556.0000000;381
02/08/22;08:38:00;1555.0000000;1555.8000000;1555.0000000;1555.6000000;152
02/08/22;08:39:00;1555.6000000;1556.0000000;1554.4000000;1555.2000000;164
02/08/22;08:40:00;1555.4000000;1555.8000000;1554.6000000;1554.6000000;172
02/08/22;08:41:00;1555.2000000;1556.2000000;1554.6000000;1556.2000000;475
02/08/22;08:42:00;1556.2000000;1556.4000000;1555.0000000;1556.4000000;95
02/08/22;08:43:00;1556.6000000;1557.4000000;1556.6000000;1557.4000000;13
02/08/22;08:44:00;1556.2000000;1557.0000000;1556.2000000;1556.2000000;51
02/08/22;08:45:00;1557.2000000;1557.2000000;1556.2000000;1556.2000000;10
02/08/22;08:46:00;1556.8000000;1557.4000000;1556.6000000;1556.6000000;269
02/08/22;08:47:00;1556.6000000;1557.6000000;1556.2000000;1556.2000000;155
02/08/22;08:48:00;1558.0000000;1558.0000000;1558.0000000;1558.0000000;0
02/08/22;08:49:00;1558.0000000;1558.0000000;1558.0000000;1558.0000000;0
02/08/22;08:50:00;1558.0000000;1558.0000000;1558.0000000;1558.0000000;6
02/08/22;08:51:00;1557.6000000;1557.6000000;1557.6000000;1557.6000000;10
02/08/22;08:52:00;1557.6000000;1557.6000000;1556.6000000;1556.6000000;5
02/08/22;08:53:00;1557.4000000;1558.2000000;1556.8000000;1558.2000000;73
02/08/22;08:54:00;1557.2000000;1558.2000000;1556.8000000;1558.2000000;66
02/08/22;08:55:00;1557.4000000;1557.6000000;1557.0000000;1557.6000000;90
02/08/22;08:56:00;1557.8000000;1557.8000000;1556.8000000;1557.4000000;38
02/08/22;08:57:00;1557.2000000;1557.4000000;1557.2000000;1557.4000000;8
02/08/22;08:58:00;1556.8000000;1557.4000000;1556.8000000;1556.8000000;118
02/08/22;08:59:00;1556.8000000;1556.8000000;1556.8000000;1556.8000000;41
02/08/22;09:00:00;1557.6000000;1557.8000000;1557.6000000;1557.8000000;7
02/08/22;09:01:00;1557.6000000;1557.6000000;1556.8000000;1556.8000000;17
02/08/22;09:02:00;1557.4000000;1557.4000000;1556.2000000;1556.4000000;613
02/08/22;09:03:00;1556.4000000;1556.8000000;1556.0000000;1556.8000000;64
02/08/22;09:04:00;1556.2000000;1556.8000000;1556.2000000;1556.8000000;4
02/08/22;09:05:00;1556.2000000;1556.8000000;1556.2000000;1556.6000000;18
02/08/22;09:06:00;1557.6000000;1557.8000000;1557.6000000;1557.8000000;13
02/08/22;09:07:00;1558.0000000;1558.2000000;1558.0000000;1558.2000000;5
02/08/22;09:08:00;1559.0000000;1560.2000000;1559.0000000;1560.2000000;178
02/08/22;09:09:00;1559.0000000;1559.0000000;1559.0000000;1559.0000000;4
02/08/22;09:10:00;1559.0000000;1559.2000000;1559.0000000;1559.2000000;30
02/08/22;09:11:00;1560.4000000;1561.2000000;1560.2000000;1561.2000000;755
02/08/22;09:12:00;1561.2000000;1563.2000000;1560.6000000;1563.0000000;1796
02/08/22;09:13:00;1562.2000000;1563.0000000;1562.0000000;1562.0000000;332
02/08/22;09:14:00;1562.0000000;1562.0000000;1562.0000000;1562.0000000;2
02/08/22;09:15:00;1562.0000000;1562.0000000;1561.2000000;1561.2000000;20
02/08/22;09:16:00;1560.8000000;1561.4000000;1560.8000000;1561.4000000;5
02/08/22;09:17:00;1560.8000000;1561.6000000;1560.4000000;1561.6000000;24
02/08/22;09:18:00;1561.6000000;1561.6000000;1560.4000000;1561.6000000;10
02/08/22;09:19:00;1561.4000000;1561.4000000;1561.4000000;1561.4000000;10
02/08/22;09:20:00;1561.6000000;1561.8000000;1560.6000000;1561.8000000;63
02/08/22;09:21:00;1561.8000000;1563.0000000;1561.8000000;1563.0000000;113
02/08/22;09:22:00;1562.2000000;1563.4000000;1562.0000000;1563.4000000;47
02/08/22;09:23:00;1562.4000000;1563.2000000;1562.4000000;1563.2000000;2
02/08/22;09:24:00;1562.2000000;1562.2000000;1562.0000000;1562.0000000;55
02/08/22;09:25:00;1563.0000000;1563.0000000;1563.0000000;1563.0000000;4
02/08/22;09:26:00;1562.2000000;1563.0000000;1561.8000000;1563.0000000;205
02/08/22;09:27:00;1562.8000000;1563.4000000;1562.8000000;1563.4000000;281
02/08/22;09:28:00;1563.0000000;1565.6000000;1563.0000000;1565.4000000;1035
02/08/22;09:29:00;1565.0000000;1565.0000000;1565.0000000;1565.0000000;0
02/08/22;09:30:00;1565.0000000;1565.0000000;1563.8000000;1565.0000000;69
02/08/22;09:31:00;1565.0000000;1565.0000000;1563.6000000;1563.6000000;7
02/08/22;09:32:00;1564.8000000;1564.8000000;1563.6000000;1563.6000000;46
02/08/22;09:33:00;1563.4000000;1564.6000000;1563.4000000;1563.4000000;73
02/08/22;09:34:00;1563.4000000;1564.8000000;1563.4000000;1564.8000000;141
02/08/22;09:35:00;1564.0000000;1566.0000000;1564.0000000;1564.6000000;620
02/08/22;09:36:00;1565.8000000;1565.8000000;1564.8000000;1565.6000000;19
02/08/22;09:37:00;1565.6000000;1565.8000000;1564.6000000;1565.8000000;449
02/08/22;09:38:00;1565.8000000;1566.0000000;1565.0000000;1565.0000000;108
02/08/22;09:39:00;1564.8000000;1564.8000000;1564.8000000;1564.8000000;4
02/08/22;09:40:00;1564.0000000;1564.0000000;1564.0000000;1564.0000000;1
02/08/22;09:41:00;1564.0000000;1564.6000000;1564.0000000;1564.6000000;19
02/08/22;09:42:00;1565.0000000;1565.4000000;1564.0000000;1565.4000000;702
02/08/22;09:43:00;1565.6000000;1566.0000000;1564.4000000;1565.2000000;222
02/08/22;09:44:00;1565.2000000;1567.2000000;1565.0000000;1566.2000000;155
02/08/22;09:45:00;1567.2000000;1567.4000000;1566.4000000;1567.2000000;24
02/08/22;09:46:00;1567.2000000;1567.8000000;1566.4000000;1567.8000000;297
02/08/22;09:47:00;1566.4000000;1567.8000000;1566.4000000;1567.4000000;85
02/08/22;09:48:00;1567.6000000;1567.6000000;1566.8000000;1566.8000000;7
02/08/22;09:49:00;1567.0000000;1567.8000000;1567.0000000;1567.6000000;191
02/08/22;09:50:00;1567.6000000;1567.8000000;1566.6000000;1566.6000000;510
02/08/22;09:51:00;1567.0000000;1568.0000000;1566.4000000;1567.2000000;1632
02/08/22;09:52:00;1567.4000000;1568.0000000;1567.4000000;1568.0000000;42
02/08/22;09:53:00;1568.0000000;1568.2000000;1567.2000000;1568.0000000;227
02/08/22;09:54:00;1567.2000000;1567.6000000;1566.2000000;1566.2000000;616
02/08/22;09:55:00;1566.0000000;1567.0000000;1565.2000000;1567.0000000;162
02/08/22;09:56:00;1567.0000000;1568.0000000;1567.0000000;1568.0000000;1089
02/08/22;09:57:00;1567.8000000;1568.6000000;1566.8000000;1566.8000000;1149
02/08/22;09:58:00;1568.2000000;1569.0000000;1567.0000000;1568.6000000;771
02/08/22;09:59:00;1568.6000000;1568.6000000;1567.6000000;1568.4000000;343
02/08/22;10:00:00;1568.0000000;1569.0000000;1566.4000000;1566.4000000;1312
02/08/22;10:01:00;1566.8000000;1568.6000000;1566.2000000;1567.6000000;1128
02/08/22;10:02:00;1568.4000000;1568.4000000;1567.0000000;1567.8000000;1124
02/08/22;10:03:00;1568.0000000;1569.4000000;1568.0000000;1569.0000000;1765
02/08/22;10:04:00;1569.0000000;1570.0000000;1567.2000000;1568.0000000;1702
02/08/22;10:05:00;1568.4000000;1571.8000000;1567.0000000;1570.0000000;3321
02/08/22;10:06:00;1570.0000000;1572.0000000;1569.0000000;1570.6000000;1966
02/08/22;10:07:00;1570.4000000;1570.4000000;1567.8000000;1569.0000000;1367
02/08/22;10:08:00;1568.8000000;1570.6000000;1568.6000000;1568.8000000;1372
02/08/22;10:09:00;1568.6000000;1570.0000000;1565.8000000;1566.6000000;1939
02/08/22;10:10:00;1565.8000000;1567.0000000;1565.6000000;1566.2000000;1414
02/08/22;10:11:00;1567.6000000;1567.6000000;1566.2000000;1567.0000000;346
02/08/22;10:12:00;1566.4000000;1567.8000000;1565.2000000;1565.6000000;2083
02/08/22;10:13:00;1565.2000000;1565.6000000;1561.0000000;1561.0000000;1693
02/08/22;10:14:00;1561.2000000;1563.8000000;1561.2000000;1563.8000000;1328
02/08/22;10:15:00;1563.6000000;1565.0000000;1562.2000000;1564.2000000;1810
02/08/22;10:16:00;1565.0000000;1566.0000000;1564.2000000;1565.0000000;984
02/08/22;10:17:00;1564.6000000;1568.2000000;1564.0000000;1568.0000000;2172
02/08/22;10:18:00;1568.0000000;1568.0000000;1566.4000000;1566.4000000;350
02/08/22;10:19:00;1567.6000000;1567.6000000;1566.4000000;1567.6000000;175
02/08/22;10:20:00;1566.8000000;1568.0000000;1566.6000000;1568.0000000;45
02/08/22;10:21:00;1568.0000000;1568.6000000;1566.4000000;1566.4000000;1016
02/08/22;10:22:00;1566.4000000;1567.4000000;1565.4000000;1566.0000000;1915
02/08/22;10:23:00;1566.0000000;1567.2000000;1566.0000000;1567.0000000;973
02/08/22;10:24:00;1566.0000000;1568.0000000;1565.8000000;1566.6000000;1641
02/08/22;10:25:00;1565.6000000;1567.8000000;1564.0000000;1567.8000000;20856
02/08/22;10:26:00;1566.4000000;1568.6000000;1566.0000000;1566.0000000;3028
02/08/22;10:27:00;1566.2000000;1566.6000000;1564.8000000;1566.0000000;125
02/08/22;10:28:00;1564.8000000;1566.2000000;1564.6000000;1564.6000000;226
02/08/22;10:29:00;1564.4000000;1567.6000000;1563.6000000;1565.8000000;4981
02/08/22;10:30:00;1567.0000000;1567.0000000;1564.4000000;1565.0000000;1545
02/08/22;10:31:00;1565.0000000;1565.8000000;1564.2000000;1564.2000000;580
02/08/22;10:32:00;1565.2000000;1565.2000000;1564.6000000;1565.0000000;373
02/08/22;10:33:00;1565.0000000;1565.8000000;1565.0000000;1565.8000000;295
02/08/22;10:34:00;1565.0000000;1565.8000000;1565.0000000;1565.8000000;185
02/08/22;10:35:00;1565.0000000;1566.0000000;1565.0000000;1565.0000000;282
02/08/22;10:36:00;1565.0000000;1566.0000000;1564.6000000;1564.6000000;285
02/08/22;10:37:00;1564.6000000;1566.0000000;1564.6000000;1565.2000000;265
02/08/22;10:38:00;1565.2000000;1566.0000000;1565.2000000;1566.0000000;281
02/08/22;10:39:00;1566.0000000;1567.8000000;1565.0000000;1566.0000000;5630
02/08/22;10:40:00;1566.6000000;1567.0000000;1565.0000000;1565.0000000;64
02/08/22;10:41:00;1565.2000000;1565.2000000;1564.4000000;1565.0000000;466
02/08/22;10:42:00;1565.0000000;1567.4000000;1565.0000000;1565.2000000;1607
02/08/22;10:43:00;1565.0000000;1565.8000000;1565.0000000;1565.0000000;461
02/08/22;10:44:00;1565.6000000;1565.8000000;1564.6000000;1564.6000000;383
02/08/22;10:45:00;1565.6000000;1566.6000000;1563.8000000;1564.6000000;1450
02/08/22;10:46:00;1564.6000000;1568.0000000;1564.6000000;1567.2000000;4555
02/08/22;10:47:00;1567.2000000;1568.2000000;1566.6000000;1567.6000000;469
02/08/22;10:48:00;1567.6000000;1567.8000000;1567.4000000;1567.6000000;138
02/08/22;10:49:00;1567.2000000;1567.6000000;1566.8000000;1567.6000000;100
02/08/22;10:50:00;1567.6000000;1568.2000000;1567.2000000;1567.6000000;257
02/08/22;10:51:00;1567.6000000;1568.2000000;1567.6000000;1567.8000000;56
02/08/22;10:52:00;1567.8000000;1568.0000000;1567.8000000;1567.8000000;38
02/08/22;10:53:00;1567.8000000;1568.2000000;1567.6000000;1568.2000000;18
02/08/22;10:54:00;1568.2000000;1570.4000000;1568.2000000;1569.4000000;6760
02/08/22;10:55:00;1568.4000000;1569.8000000;1568.0000000;1568.4000000;1053
02/08/22;10:56:00;1569.2000000;1569.2000000;1568.2000000;1568.8000000;312
02/08/22;10:57:00;1569.8000000;1569.8000000;1568.8000000;1568.8000000;156
02/08/22;10:58:00;1569.6000000;1569.8000000;1568.8000000;1569.6000000;20
02/08/22;10:59:00;1569.6000000;1570.2000000;1568.8000000;1570.0000000;488
02/08/22;11:00:00;1569.0000000;1569.8000000;1567.6000000;1567.8000000;343
02/08/22;11:01:00;1567.8000000;1569.2000000;1566.4000000;1567.6000000;3461
02/08/22;11:02:00;1567.6000000;1567.6000000;1566.0000000;1566.0000000;134
02/08/22;11:03:00;1566.2000000;1568.2000000;1566.0000000;1568.2000000;846
02/08/22;11:04:00;1568.8000000;1568.8000000;1567.4000000;1567.4000000;27
02/08/22;11:05:00;1567.4000000;1569.2000000;1567.2000000;1569.2000000;608
02/08/22;11:06:00;1569.2000000;1569.8000000;1568.4000000;1569.0000000;287
02/08/22;11:07:00;1569.0000000;1569.8000000;1568.8000000;1569.8000000;164
02/08/22;11:08:00;1569.8000000;1569.8000000;1567.2000000;1567.2000000;471
02/08/22;11:09:00;1567.4000000;1568.4000000;1567.4000000;1568.2000000;12
02/08/22;11:10:00;1567.0000000;1568.2000000;1566.0000000;1566.0000000;34
02/08/22;11:11:00;1566.4000000;1570.0000000;1566.0000000;1569.8000000;1125
02/08/22;11:12:00;1568.8000000;1569.6000000;1568.0000000;1568.8000000;525
02/08/22;11:13:00;1569.0000000;1569.4000000;1568.6000000;1568.6000000;76
02/08/22;11:14:00;1568.8000000;1569.8000000;1568.4000000;1569.8000000;538
02/08/22;11:15:00;1569.0000000;1569.8000000;1568.0000000;1568.4000000;1060
02/08/22;11:16:00;1568.6000000;1572.0000000;1568.6000000;1571.6000000;8717
02/08/22;11:17:00;1572.2000000;1574.0000000;1571.6000000;1574.0000000;3269
